Training Loss,Validation Loss
0.010540000163018703,0.4337
0.009599999524652958,0.5513
0.009800000116229057,0.6447
0.009139999747276306,0.6353
0.009219999425113201,0.7124
0.00965999998152256,0.6663
0.009219999425113201,0.7367
0.008979999460279942,0.73
0.009259999729692936,0.7601
0.009479999542236328,0.7293
0.009019999764859676,0.7566
0.009019999764859676,0.7422
0.008580000139772892,0.7532
0.008999999612569809,0.7586
0.008700000122189522,0.723
0.008779999800026417,0.7498
0.008919999934732914,0.7627
0.009119999594986439,0.7424
0.00965999998152256,0.7431
0.008959999307990074,0.7527
0.009099999442696571,0.7727
0.009159999899566174,0.7429
0.009159999899566174,0.7635
0.009239999577403069,0.7752
0.009320000186562538,0.7528
0.008739999495446682,0.7357
0.008619999513030052,0.759
0.008839999325573444,0.7649
0.009099999442696571,0.745
0.008979999460279942,0.7815
0.008739999495446682,0.7713
0.009219999425113201,0.7659
0.008839999325573444,0.753
0.009060000069439411,0.7748
0.009139999747276306,0.7685
0.008940000087022781,0.7562
0.008959999307990074,0.7401
0.009159999899566174,0.7345
0.008779999800026417,0.74
0.009479999542236328,0.7749
0.008779999800026417,0.7576
0.008899999782443047,0.7369
0.008979999460279942,0.7545
0.008799999952316284,0.7311
0.009279999881982803,0.7391
0.00875999964773655,0.734
0.008739999495446682,0.7437
0.008580000139772892,0.7113
0.008899999782443047,0.7706
0.009180000051856041,0.7566
0.009099999442696571,0.7686
0.009119999594986439,0.7621
0.008659999817609787,0.7785
0.009099999442696571,0.7772
0.00965999998152256,0.7466
0.008959999307990074,0.7617
0.009099999442696571,0.779
0.008959999307990074,0.7411
0.009259999729692936,0.7649
0.009719999507069588,0.7767
0.009320000186562538,0.7726
0.008839999325573444,0.7558
0.009060000069439411,0.7688
0.008779999800026417,0.7643
0.008959999307990074,0.7272
0.009239999577403069,0.7595
0.008979999460279942,0.7603
0.008940000087022781,0.7412
0.008899999782443047,0.727
0.009019999764859676,0.7773
0.008820000104606152,0.7645
0.00930000003427267,0.7535
0.009159999899566174,0.7707
0.008739999495446682,0.771
0.008999999612569809,0.7655
0.008859999477863312,0.6911
0.009259999729692936,0.7477
0.009519999846816063,0.7561
0.009219999425113201,0.7551
0.009239999577403069,0.7793
0.008979999460279942,0.777
0.009060000069439411,0.7707
0.008719999343156815,0.7755
0.008820000104606152,0.7522
0.009399999864399433,0.7743
0.008940000087022781,0.6987
0.0094200000166893,0.7655
0.00887999963015318,0.7481
0.009139999747276306,0.7654
0.008940000087022781,0.7566
0.009599999524652958,0.7562
0.008979999460279942,0.7711
0.009139999747276306,0.7637
0.008899999782443047,0.7672
0.009139999747276306,0.7274
0.008679999969899654,0.759
0.00930000003427267,0.7692
0.009159999899566174,0.7856
0.009019999764859676,0.7526
0.008700000122189522,0.7617
0.009019999764859676,0.7797
0.009080000221729279,0.6994
0.009320000186562538,0.7327
0.008979999460279942,0.7588
0.009320000186562538,0.7752
0.009259999729692936,0.7779
0.009239999577403069,0.7582
0.008919999934732914,0.749
0.009039999917149544,0.7784
0.009039999917149544,0.7481
0.00953999999910593,0.7494
0.009159999899566174,0.7499
0.008999999612569809,0.7556
0.009219999425113201,0.7596
0.008899999782443047,0.7545
0.009119999594986439,0.7624
0.009099999442696571,0.7484
0.009080000221729279,0.7426
0.009519999846816063,0.7447
0.008359999395906925,0.7427
0.009440000168979168,0.7731
0.009219999425113201,0.7463
0.009200000204145908,0.7795
0.008959999307990074,0.7395
0.009239999577403069,0.7531
0.008959999307990074,0.7538
0.009200000204145908,0.7611
0.009359999559819698,0.7536
0.008839999325573444,0.7553
0.009099999442696571,0.7415
0.009219999425113201,0.755
0.009119999594986439,0.7399
0.009599999524652958,0.7376
0.009180000051856041,0.7737
0.008979999460279942,0.7449
0.00930000003427267,0.77
0.009180000051856041,0.7596
0.008979999460279942,0.7368
0.009139999747276306,0.7638
0.009239999577403069,0.7644
0.008739999495446682,0.7655
0.009440000168979168,0.7784
0.00930000003427267,0.7044
0.009259999729692936,0.7851
0.009159999899566174,0.7774
0.008779999800026417,0.728
0.008799999952316284,0.7799
0.008959999307990074,0.7723
0.0094200000166893,0.7895
0.009060000069439411,0.7546
0.00875999964773655,0.789
0.009219999425113201,0.7584
0.009099999442696571,0.7567
0.009119999594986439,0.7545
0.009139999747276306,0.7698
0.009119999594986439,0.7394
0.009119999594986439,0.7786
0.009440000168979168,0.7796
0.009239999577403069,0.7525
0.008619999513030052,0.7676
0.009119999594986439,0.7736
0.009560000151395798,0.7653
0.008940000087022781,0.7638
0.009099999442696571,0.7702
0.008979999460279942,0.7258
0.009139999747276306,0.736
0.009039999917149544,0.7551
0.009060000069439411,0.7644
0.009060000069439411,0.754
0.009039999917149544,0.7511
0.009359999559819698,0.7528
0.009039999917149544,0.7594
0.00953999999910593,0.7777
0.00945999938994646,0.7568
0.009019999764859676,0.7291
0.009200000204145908,0.7667
0.009099999442696571,0.7489
0.009180000051856041,0.7618
0.00930000003427267,0.7586
0.00851999968290329,0.7391
0.009039999917149544,0.7781
0.009519999846816063,0.7322
0.009339999407529831,0.7531
0.009099999442696571,0.7734
0.009159999899566174,0.7834
0.008999999612569809,0.7307
0.008940000087022781,0.7583
0.008719999343156815,0.7625
0.009440000168979168,0.709
0.009479999542236328,0.7779
0.009379999712109566,0.7714
0.009080000221729279,0.7784
0.009759999811649323,0.7387
0.009159999899566174,0.7609
0.009359999559819698,0.7358
0.00981999933719635,0.7765
0.009119999594986439,0.7711
0.009320000186562538,0.7819
0.008599999360740185,0.7582
0.009060000069439411,0.7568
0.009200000204145908,0.7752
0.009019999764859676,0.7597
0.00945999938994646,0.7307
0.008820000104606152,0.7791
0.008779999800026417,0.7517
0.009060000069439411,0.7637
0.009060000069439411,0.767
0.008839999325573444,0.7568
0.009259999729692936,0.7491
0.008959999307990074,0.7739
0.00863999966531992,0.7684
0.009180000051856041,0.7554
0.009339999407529831,0.7027
0.009379999712109566,0.7591
0.008979999460279942,0.7607
0.009159999899566174,0.7522
0.009379999712109566,0.7358
0.009099999442696571,0.7656
0.009060000069439411,0.7518
0.009119999594986439,0.7552
0.008839999325573444,0.7755
0.00957999937236309,0.7686
0.009080000221729279,0.7512
0.008959999307990074,0.7706
0.008999999612569809,0.7666
0.008859999477863312,0.7782
0.009080000221729279,0.7614
0.008999999612569809,0.7867
0.009080000221729279,0.7513
0.008979999460279942,0.7587
0.009279999881982803,0.7582
0.009339999407529831,0.7707
0.008799999952316284,0.7491
0.009619999676942825,0.7619
0.008959999307990074,0.7538
0.009219999425113201,0.7693
0.009099999442696571,0.7396
0.009080000221729279,0.7641
0.008959999307990074,0.7211
0.009060000069439411,0.7295
0.008940000087022781,0.7795
0.009119999594986439,0.7836
0.009359999559819698,0.7621
0.008999999612569809,0.7702
0.009359999559819698,0.7469
0.009259999729692936,0.7669
0.009060000069439411,0.7516
0.00930000003427267,0.7771
0.009119999594986439,0.7886
0.009599999524652958,0.7648
0.008940000087022781,0.7741
0.009239999577403069,0.7686
0.008979999460279942,0.7379
0.009279999881982803,0.7325
0.009219999425113201,0.7541
0.009159999899566174,0.7446
0.00945999938994646,0.7655
0.009359999559819698,0.7717
0.009279999881982803,0.7367
0.008859999477863312,0.7255
0.009099999442696571,0.6977
0.009080000221729279,0.774
0.009279999881982803,0.7521
0.008659999817609787,0.7808
0.009219999425113201,0.7551
0.009759999811649323,0.7683
0.009039999917149544,0.7738
0.00851999968290329,0.771
0.009080000221729279,0.7603
0.009139999747276306,0.7699
0.008820000104606152,0.7676
0.009219999425113201,0.7606
0.008999999612569809,0.7597
0.008979999460279942,0.7449
0.009339999407529831,0.7497
0.009159999899566174,0.7717
0.009219999425113201,0.7581
0.009080000221729279,0.7762
0.00930000003427267,0.7852
0.008940000087022781,0.7454
0.008940000087022781,0.7729
0.009159999899566174,0.7633
0.009139999747276306,0.7626
0.00930000003427267,0.7545
0.009599999524652958,0.7695
0.009119999594986439,0.7594
0.009060000069439411,0.6097
0.009440000168979168,0.7793
0.009200000204145908,0.777
0.009019999764859676,0.775
0.008659999817609787,0.7563
0.009440000168979168,0.7264
0.009259999729692936,0.7704
0.009219999425113201,0.7819
0.0094200000166893,0.7489
0.008839999325573444,0.7561
0.008679999969899654,0.7818
0.009159999899566174,0.7441
0.009279999881982803,0.7533
0.009219999425113201,0.7441
0.008820000104606152,0.7541
0.008919999934732914,0.7827
0.009379999712109566,0.7578
0.009359999559819698,0.7425
0.009039999917149544,0.7666
0.009180000051856041,0.765
0.009359999559819698,0.7602
0.008799999952316284,0.7692
0.008899999782443047,0.7728
0.009139999747276306,0.7649
0.0094200000166893,0.7013
0.009139999747276306,0.7172
0.009219999425113201,0.7667
0.009200000204145908,0.7521
0.009440000168979168,0.7717
0.009440000168979168,0.7848
0.009139999747276306,0.7711
0.009200000204145908,0.782
0.008799999952316284,0.745
0.009099999442696571,0.7598
0.008919999934732914,0.7685
0.008940000087022781,0.7721
0.008999999612569809,0.7269
0.0094200000166893,0.7518
0.009219999425113201,0.7507
0.009060000069439411,0.7773
0.009279999881982803,0.7301
0.00945999938994646,0.7419
0.009099999442696571,0.7736
0.009019999764859676,0.7341
0.008919999934732914,0.8051
0.009139999747276306,0.8087
0.009499999694526196,0.8057
0.009279999881982803,0.8056
0.009479999542236328,0.8065
0.00887999963015318,0.8072
0.009060000069439411,0.8116
0.00930000003427267,0.8086
0.009119999594986439,0.8081
0.009060000069439411,0.8118
0.008799999952316284,0.8119
0.009619999676942825,0.806
0.008919999934732914,0.806
0.008700000122189522,0.8065
0.009219999425113201,0.8085
0.008820000104606152,0.8133
0.008700000122189522,0.8099
0.009339999407529831,0.8099
0.009060000069439411,0.8108
0.008499999530613422,0.8106
0.008700000122189522,0.8069
0.009200000204145908,0.8054
0.009119999594986439,0.807
0.009180000051856041,0.8057
0.008820000104606152,0.8051
0.008859999477863312,0.8055
0.009099999442696571,0.8101
0.009180000051856041,0.809
0.009039999917149544,0.8097
0.008999999612569809,0.7972
0.009060000069439411,0.811
0.008859999477863312,0.8085
0.009359999559819698,0.8092
0.009039999917149544,0.8064
0.008839999325573444,0.8068
0.008899999782443047,0.8086
0.008979999460279942,0.8023
0.008839999325573444,0.7978
0.008979999460279942,0.808
0.009440000168979168,0.8101
0.008799999952316284,0.8116
0.009159999899566174,0.8067
0.009519999846816063,0.8144
0.009080000221729279,0.8142
0.009039999917149544,0.8062
0.008820000104606152,0.7953
0.00945999938994646,0.8003
0.008999999612569809,0.8
0.009339999407529831,0.8117
0.00851999968290329,0.8075
0.009039999917149544,0.8105
0.008839999325573444,0.8084
0.009239999577403069,0.7956
0.009159999899566174,0.8055
0.008859999477863312,0.8019
0.008999999612569809,0.809
0.008959999307990074,0.8094
0.008679999969899654,0.7892
0.009379999712109566,0.8064
0.009239999577403069,0.8085
0.009019999764859676,0.8025
0.008719999343156815,0.8128
0.009219999425113201,0.8115
0.00953999999910593,0.8001
0.009119999594986439,0.8098
0.008340000174939632,0.8057
0.009279999881982803,0.8041
0.008899999782443047,0.8169
0.009139999747276306,0.8028
0.009119999594986439,0.8119
0.009099999442696571,0.8032
0.009200000204145908,0.7994
0.008839999325573444,0.7988
0.008959999307990074,0.8074
0.008919999934732914,0.8032
0.009159999899566174,0.8038
0.009359999559819698,0.807
0.008839999325573444,0.8046
0.008899999782443047,0.8096
0.009060000069439411,0.7982
0.008959999307990074,0.8005
0.008919999934732914,0.8116
0.00887999963015318,0.8097
0.009060000069439411,0.8083
0.008899999782443047,0.8043
0.009359999559819698,0.8053
0.009139999747276306,0.8073
0.008959999307990074,0.8067
0.008719999343156815,0.7997
0.009039999917149544,0.8076
0.008799999952316284,0.8001
0.008839999325573444,0.8081
0.009359999559819698,0.8021
0.009359999559819698,0.8036
0.009119999594986439,0.8011
0.009119999594986439,0.8127
0.008919999934732914,0.8005
0.008580000139772892,0.8073
0.00887999963015318,0.7987
0.009479999542236328,0.8098
0.008779999800026417,0.8116
0.00875999964773655,0.8036
0.009099999442696571,0.8017
0.009200000204145908,0.8083
0.009440000168979168,0.8018
0.008959999307990074,0.8044
0.009239999577403069,0.8105
0.00887999963015318,0.8023
0.009320000186562538,0.8079
0.009039999917149544,0.8115
0.008899999782443047,0.8071
0.009139999747276306,0.7999
0.009239999577403069,0.7992
0.009800000116229057,0.8079
0.009399999864399433,0.8018
0.009099999442696571,0.807
0.009200000204145908,0.8133
0.00930000003427267,0.7992
0.009019999764859676,0.8123
0.009180000051856041,0.8077
0.009279999881982803,0.7978
0.009099999442696571,0.8126
0.009339999407529831,0.8063
0.009499999694526196,0.806
0.00875999964773655,0.7979
0.009219999425113201,0.8057
0.009139999747276306,0.8078
0.009200000204145908,0.8058
0.008940000087022781,0.805
0.009259999729692936,0.8069
0.009180000051856041,0.8085
0.009139999747276306,0.8117
0.008659999817609787,0.8041
0.009200000204145908,0.7888
0.008919999934732914,0.7999
0.009139999747276306,0.8051
0.009159999899566174,0.8106
0.009039999917149544,0.8092
0.009139999747276306,0.8073
0.008859999477863312,0.8133
0.009080000221729279,0.8062
0.00930000003427267,0.7911
0.009379999712109566,0.7958
0.009519999846816063,0.8042
0.009159999899566174,0.7977
0.009320000186562538,0.8025
0.008919999934732914,0.8069
0.009060000069439411,0.801
0.009159999899566174,0.799
0.00875999964773655,0.8026
0.008679999969899654,0.8032
0.009119999594986439,0.8057
0.008959999307990074,0.7941
0.009619999676942825,0.805
0.009379999712109566,0.788
0.008820000104606152,0.7992
0.008940000087022781,0.8032
0.00930000003427267,0.8072
0.008940000087022781,0.8023
0.008820000104606152,0.8103
0.009099999442696571,0.8069
0.008739999495446682,0.8054
0.00851999968290329,0.8102
0.008919999934732914,0.8054
0.009839999489486217,0.8039
0.009099999442696571,0.8117
0.009339999407529831,0.8077
0.009060000069439411,0.8095
0.009239999577403069,0.8095
0.008580000139772892,0.798
0.009119999594986439,0.8085
0.00887999963015318,0.8091
0.008919999934732914,0.8057
0.008859999477863312,0.8023
0.009399999864399433,0.8075
0.008839999325573444,0.8063
0.009060000069439411,0.803
0.009180000051856041,0.8099
0.009060000069439411,0.804
0.009080000221729279,0.8051
0.009279999881982803,0.7992
0.009139999747276306,0.8054
0.009039999917149544,0.7881
0.00887999963015318,0.8033
0.008959999307990074,0.8036
0.009060000069439411,0.8108
0.009099999442696571,0.809
0.008700000122189522,0.8087
0.008820000104606152,0.8108
0.009200000204145908,0.7983
0.009099999442696571,0.803
0.008799999952316284,0.8095
0.009379999712109566,0.8023
0.009139999747276306,0.8095
0.008899999782443047,0.8039
0.009239999577403069,0.8083
0.009099999442696571,0.8008
0.009339999407529831,0.8064
0.009200000204145908,0.8016
0.009359999559819698,0.7971
0.00887999963015318,0.8013
0.008919999934732914,0.7983
0.009359999559819698,0.8012
0.009180000051856041,0.7978
0.009279999881982803,0.8024
0.009279999881982803,0.8082
0.009279999881982803,0.8073
0.008899999782443047,0.8026
0.008799999952316284,0.8017
0.008979999460279942,0.795
0.00930000003427267,0.8057
0.008820000104606152,0.8014
0.008719999343156815,0.7976
0.008779999800026417,0.8032
0.008499999530613422,0.8011
0.009239999577403069,0.7887
0.009019999764859676,0.8088
0.009019999764859676,0.8043
0.009039999917149544,0.8079
0.009599999524652958,0.8078
0.008999999612569809,0.8085
0.009279999881982803,0.7978
0.009239999577403069,0.8097
0.008859999477863312,0.8073
0.008599999360740185,0.7901
0.009119999594986439,0.7965
0.009379999712109566,0.8086
0.009099999442696571,0.806
0.009119999594986439,0.8063
0.008959999307990074,0.797
0.00887999963015318,0.8003
0.00875999964773655,0.8085
0.009039999917149544,0.8076
0.009080000221729279,0.8136
0.008940000087022781,0.7997
0.009399999864399433,0.8037
0.009139999747276306,0.8046
0.0094200000166893,0.796
0.009119999594986439,0.8028
0.009119999594986439,0.8033
0.008919999934732914,0.8117
0.009180000051856041,0.7995
0.009219999425113201,0.8132
0.00875999964773655,0.8019
0.00930000003427267,0.8084
0.008839999325573444,0.8051
0.008539999835193157,0.8011
0.008839999325573444,0.8051
0.009359999559819698,0.8078
0.009080000221729279,0.8094
0.009039999917149544,0.8043
0.008940000087022781,0.8067
0.009099999442696571,0.8066
0.009039999917149544,0.8123
0.009080000221729279,0.807
0.009259999729692936,0.7971
0.00930000003427267,0.8062
0.008839999325573444,0.8062
0.008979999460279942,0.7995
0.00930000003427267,0.8077
0.00930000003427267,0.7918
0.008839999325573444,0.8029
0.009119999594986439,0.8062
0.009339999407529831,0.8091
0.008940000087022781,0.8086
0.009239999577403069,0.8082
0.008839999325573444,0.8026
0.009399999864399433,0.8161
0.009159999899566174,0.7984
0.009219999425113201,0.8063
0.00953999999910593,0.8102
0.009219999425113201,0.8056
0.009399999864399433,0.8065
0.008799999952316284,0.8078
0.009019999764859676,0.8027
0.00930000003427267,0.8054
0.008959999307990074,0.8069
0.009399999864399433,0.8078
0.009099999442696571,0.8099
0.009099999442696571,0.7997
0.008580000139772892,0.8049
0.008979999460279942,0.8041
0.009159999899566174,0.8097
0.00953999999910593,0.7979
0.009440000168979168,0.7906
0.008499999530613422,0.81
0.009379999712109566,0.802
0.008599999360740185,0.8129
0.009159999899566174,0.8083
0.008739999495446682,0.8021
0.008799999952316284,0.7993
0.009339999407529831,0.8053
0.008899999782443047,0.805
0.009259999729692936,0.8075
0.009239999577403069,0.8098
0.00887999963015318,0.8001
0.009379999712109566,0.7974
0.008959999307990074,0.8036
0.00930000003427267,0.8095
0.009239999577403069,0.797
0.008820000104606152,0.8054
0.009219999425113201,0.8007
0.009279999881982803,0.8062
0.009339999407529831,0.8064
0.009239999577403069,0.8104
0.009279999881982803,0.81
0.008739999495446682,0.8051
0.00930000003427267,0.8039
0.009119999594986439,0.8107
0.008959999307990074,0.7912
0.008999999612569809,0.8089
0.009119999594986439,0.8119
0.009519999846816063,0.8047
0.009080000221729279,0.8071
0.008979999460279942,0.8108
0.00953999999910593,0.8055
0.009320000186562538,0.8125
0.008859999477863312,0.7976
0.009039999917149544,0.8142
0.009019999764859676,0.8113
0.008919999934732914,0.7929
0.008799999952316284,0.8069
0.009139999747276306,0.7993
0.009080000221729279,0.8117
0.008899999782443047,0.7984
0.009019999764859676,0.8058
0.009639999829232693,0.787
0.008979999460279942,0.8083
0.009180000051856041,0.8129
0.009279999881982803,0.8051
0.009060000069439411,0.8132
0.009039999917149544,0.8149
0.009279999881982803,0.8152
0.009239999577403069,0.8139
0.008959999307990074,0.8143
0.008959999307990074,0.8148
0.008739999495446682,0.8152
0.008979999460279942,0.814
0.009080000221729279,0.8166
0.008799999952316284,0.8178
0.009019999764859676,0.8143
0.009219999425113201,0.8165
0.008820000104606152,0.8156
0.009080000221729279,0.8159
0.008919999934732914,0.8138
0.008820000104606152,0.8178
0.008779999800026417,0.8174
0.008919999934732914,0.8155
0.008820000104606152,0.8193
0.009219999425113201,0.8191
0.008799999952316284,0.815
0.009239999577403069,0.8176
0.009139999747276306,0.819
0.008979999460279942,0.8181
0.009080000221729279,0.8154
0.009159999899566174,0.8148
0.009279999881982803,0.8182
0.008719999343156815,0.8187
0.009139999747276306,0.8193
0.009639999829232693,0.8155
0.00875999964773655,0.8183
0.009119999594986439,0.8172
0.008959999307990074,0.8143
0.00930000003427267,0.8165
0.009060000069439411,0.8164
0.008839999325573444,0.8167
0.00887999963015318,0.8154
0.009159999899566174,0.8186
0.008820000104606152,0.819
0.008580000139772892,0.8175
0.009099999442696571,0.818
0.008779999800026417,0.8161
0.009180000051856041,0.8163
0.009139999747276306,0.8198
0.009359999559819698,0.8183
0.008739999495446682,0.8164
0.009060000069439411,0.8182
0.009119999594986439,0.8198
0.00930000003427267,0.8186
0.008839999325573444,0.8175
0.009359999559819698,0.8171
0.008820000104606152,0.8192
0.009499999694526196,0.8144
0.009139999747276306,0.8209
0.009159999899566174,0.8192
0.008899999782443047,0.8175
0.009139999747276306,0.8192
0.008919999934732914,0.8185
0.009239999577403069,0.815
0.008679999969899654,0.8193
0.008779999800026417,0.8192
0.008619999513030052,0.8191
0.008979999460279942,0.8163
0.009119999594986439,0.8153
0.009099999442696571,0.8174
0.009200000204145908,0.8168
0.008959999307990074,0.8188
0.009399999864399433,0.8161
0.008959999307990074,0.8182
0.008999999612569809,0.8173
0.009080000221729279,0.8185
0.008959999307990074,0.8163
0.009099999442696571,0.8193
0.00887999963015318,0.82
0.009119999594986439,0.8184
0.009159999899566174,0.8193
0.008919999934732914,0.8149
0.008739999495446682,0.8182
0.009180000051856041,0.8195
0.008799999952316284,0.8179
0.009320000186562538,0.8196
0.009139999747276306,0.8203
0.009180000051856041,0.8174
0.009399999864399433,0.8136
0.009239999577403069,0.8202
0.009219999425113201,0.8193
0.009119999594986439,0.8185
0.00875999964773655,0.8199
0.009080000221729279,0.8184
0.009159999899566174,0.8179
0.009119999594986439,0.819
0.009119999594986439,0.818
0.009379999712109566,0.8162
0.009080000221729279,0.815
0.008820000104606152,0.8216
0.009279999881982803,0.8176
0.009239999577403069,0.819
0.009440000168979168,0.8196
0.009180000051856041,0.8173
0.008959999307990074,0.8154
0.009039999917149544,0.8162
0.008479999378323555,0.8214
0.009159999899566174,0.818
0.009279999881982803,0.8176
0.009019999764859676,0.814
0.008979999460279942,0.8212
0.009379999712109566,0.8147
0.009180000051856041,0.8189
0.009479999542236328,0.8175
0.009279999881982803,0.8191
0.009039999917149544,0.8206
0.009039999917149544,0.8184
0.008940000087022781,0.819
0.00875999964773655,0.8193
0.009399999864399433,0.8189
0.009019999764859676,0.82
0.008979999460279942,0.8166
0.009039999917149544,0.8175
0.008999999612569809,0.8187
0.008779999800026417,0.8164
0.00863999966531992,0.8128
0.00875999964773655,0.8181
0.008820000104606152,0.8181
0.008820000104606152,0.8183
0.009119999594986439,0.8207
0.008899999782443047,0.8179
0.00875999964773655,0.8171
0.009139999747276306,0.8181
0.009339999407529831,0.8165
0.009060000069439411,0.8173
0.008979999460279942,0.8151
0.009039999917149544,0.8193
0.009159999899566174,0.8176
0.008919999934732914,0.819
0.009019999764859676,0.8171
0.009219999425113201,0.817
0.009119999594986439,0.8161
0.009219999425113201,0.8179
0.009320000186562538,0.8178
0.008719999343156815,0.8184
0.009039999917149544,0.8179
0.008779999800026417,0.8165
0.009339999407529831,0.8173
0.008659999817609787,0.8185
0.008999999612569809,0.8195
0.009279999881982803,0.8182
0.008959999307990074,0.818
0.009119999594986439,0.817
0.00945999938994646,0.8189
0.009200000204145908,0.8175
0.008679999969899654,0.8195
0.009139999747276306,0.8183
0.009039999917149544,0.8203
0.00887999963015318,0.8168
0.008979999460279942,0.8203
0.009599999524652958,0.8209
0.009479999542236328,0.8187
0.008999999612569809,0.8171
0.008959999307990074,0.8176
0.009399999864399433,0.8197
0.009119999594986439,0.8163
0.009279999881982803,0.8173
0.008700000122189522,0.8191
0.008619999513030052,0.8186
0.009259999729692936,0.8181
0.009479999542236328,0.8189
0.008659999817609787,0.8193
0.009099999442696571,0.8195
0.009159999899566174,0.8205
0.009200000204145908,0.8197
0.009619999676942825,0.818
0.008820000104606152,0.8186
0.009119999594986439,0.8174
0.009119999594986439,0.816
0.009320000186562538,0.818
0.008899999782443047,0.8195
0.009139999747276306,0.8181
0.00930000003427267,0.8193
0.009159999899566174,0.8154
0.008700000122189522,0.8147
0.008859999477863312,0.8179
0.00887999963015318,0.8166
0.00887999963015318,0.8147
0.009440000168979168,0.817
0.009239999577403069,0.8205
0.009019999764859676,0.8183
0.008859999477863312,0.8172
0.008999999612569809,0.8135
0.009200000204145908,0.8159
0.009219999425113201,0.8189
0.009180000051856041,0.8167
0.009159999899566174,0.8158
0.009200000204145908,0.8174
0.009259999729692936,0.8187
0.009099999442696571,0.8162
0.008999999612569809,0.818
0.009060000069439411,0.8204
0.009039999917149544,0.8191
0.008899999782443047,0.8182
0.009139999747276306,0.819
0.008739999495446682,0.8162
0.008659999817609787,0.812
0.009159999899566174,0.8173
0.009139999747276306,0.8178
0.008820000104606152,0.8175
0.009219999425113201,0.8176
0.009019999764859676,0.8193
0.009219999425113201,0.8178
0.009159999899566174,0.8182
0.008899999782443047,0.8178
0.008839999325573444,0.819
0.009159999899566174,0.8154
0.008940000087022781,0.8175
0.009019999764859676,0.8171
0.009399999864399433,0.8186
0.008979999460279942,0.8163
0.009219999425113201,0.8165
0.009200000204145908,0.818
0.009180000051856041,0.8172
0.008999999612569809,0.8149
0.009259999729692936,0.8179
0.009239999577403069,0.8171
0.009359999559819698,0.8201
0.008999999612569809,0.8154
0.008999999612569809,0.8201
0.009019999764859676,0.8198
0.009080000221729279,0.8184
0.008919999934732914,0.8189
0.009279999881982803,0.821
0.009239999577403069,0.8167
0.008839999325573444,0.8159
0.009259999729692936,0.8168
0.009339999407529831,0.819
0.009039999917149544,0.8202
0.009200000204145908,0.8219
0.008979999460279942,0.8159
0.009139999747276306,0.8169
0.009019999764859676,0.8156
0.00930000003427267,0.8126
0.008679999969899654,0.8167
0.009159999899566174,0.8174
0.009279999881982803,0.8192
0.009200000204145908,0.8205
0.009099999442696571,0.821
0.009019999764859676,0.8117
0.009019999764859676,0.8155
0.009060000069439411,0.8175
0.00930000003427267,0.8188
0.00930000003427267,0.8206
0.008899999782443047,0.8163
0.009099999442696571,0.8175
0.009279999881982803,0.814
0.009019999764859676,0.8173
0.008739999495446682,0.8197
0.009320000186562538,0.8179
0.008999999612569809,0.8168
0.009119999594986439,0.8212
0.009099999442696571,0.8201
0.009139999747276306,0.819
0.00875999964773655,0.8153
0.009119999594986439,0.8163
0.00945999938994646,0.8163
0.009060000069439411,0.8185
0.008820000104606152,0.8185
0.008979999460279942,0.8189
0.008859999477863312,0.817
0.009259999729692936,0.8179
0.009440000168979168,0.8182
0.008599999360740185,0.8176
0.008959999307990074,0.8142
0.008599999360740185,0.8163
0.009399999864399433,0.8208
0.008959999307990074,0.8173
0.008700000122189522,0.8183
0.009180000051856041,0.8159
0.008899999782443047,0.8191
0.009080000221729279,0.8199
0.008959999307990074,0.8178
0.009399999864399433,0.8144
0.009440000168979168,0.8211
0.008919999934732914,0.8172
0.009060000069439411,0.8206
0.009359999559819698,0.8179
0.008940000087022781,0.8209
0.00930000003427267,0.8191
0.009159999899566174,0.813
0.009279999881982803,0.8178
0.009180000051856041,0.8135
0.008739999495446682,0.8182
0.008700000122189522,0.82
0.009080000221729279,0.8134
0.00945999938994646,0.8204
0.008799999952316284,0.8161
0.009159999899566174,0.8198
0.009060000069439411,0.8164
0.009320000186562538,0.8139
0.008839999325573444,0.8196
0.009399999864399433,0.816
0.00851999968290329,0.816
0.00887999963015318,0.8152
0.009019999764859676,0.8189
0.00863999966531992,0.8202
0.008919999934732914,0.8186
0.009359999559819698,0.8157
0.008820000104606152,0.8184
0.009060000069439411,0.8143
0.009339999407529831,0.8214
0.00875999964773655,0.8178
0.008919999934732914,0.8177
0.009399999864399433,0.8162
0.009320000186562538,0.8195
0.008859999477863312,0.8125
0.009119999594986439,0.8156
0.009060000069439411,0.8142
0.009519999846816063,0.8197
0.009039999917149544,0.8186
0.009159999899566174,0.8146
0.008580000139772892,0.8197
0.008799999952316284,0.817
0.009180000051856041,0.8166
0.00945999938994646,0.8194
0.009019999764859676,0.8188
0.00945999938994646,0.8142
0.009060000069439411,0.8192
0.009019999764859676,0.82
0.009019999764859676,0.8129
0.00875999964773655,0.8189
0.009339999407529831,0.8189
0.008719999343156815,0.8158
0.008799999952316284,0.8155
0.008979999460279942,0.8167
0.008859999477863312,0.8188
0.009099999442696571,0.8165
0.009499999694526196,0.821
0.008839999325573444,0.8186
0.009180000051856041,0.8182
0.009399999864399433,0.8183
0.00930000003427267,0.815
0.009639999829232693,0.8178
0.008979999460279942,0.8193
